"Reporting starts","Reporting ends","Ad name","Ad delivery","Attribution setting",Results,"Result indicator","Cost per results","Ad set budget","Ad set budget type","Amount spent (USD)",Impressions,Reach,Frequency,Purchases,Ends,Bid,"Bid type","Last significant edit","Quality ranking","Engagement rate ranking","Conversion rate ranking","Ad set name","Purchase ROAS (return on ad spend)","Result rate","Results ROAS","Result value indicator","Results value",Views,Viewers,"2-second continuous video plays","3-second video plays","Cost per 2-second continuous video play (USD)","Cost per 3-second video play (USD)","Cost per ThruPlay (USD)",ThruPlays,unique_video_continuous_2_sec_watched_actions:video_view,"Video plays","Clicks (all)","Cost per unique click (all) (USD)","CPC (all) (USD)","CPC (cost per link click) (USD)","CTR (all)","CTR (link click-through rate)","Link clicks",shop_clicks,"Photo clicks","Unique clicks (all)","Unique CTR (all)","Unique CTR (link click-through rate)","Unique link clicks","Landing page views","Cost per landing page view (USD)","Instagram profile visits","Donation ROAS (return on ad spend)","Purchases conversion value","Cost per purchase (USD)","Cost per like (USD)","Facebook likes","Instagram follows","Achievements unlocked","Achievements unlocked conversion value","Cost per achievement unlocked (USD)","Adds of payment info","Adds to cart","Adds to cart conversion value","Adds of payment info conversion value","Cost per add of payment info (USD)","Cost per add to cart (USD)",actions:omni_add_to_wishlist,action_values:omni_add_to_wishlist,cost_per_action_type:omni_add_to_wishlist,"Appointments scheduled","Applications submitted","Submit application conversion value","Appointments scheduled conversion value","Cost per application submitted (USD)","Cost per appointment scheduled (USD)","3-second video plays rate per impressions","Video plays at 75%","Video plays at 95%","Video plays at 25%","Video plays at 50%","Video plays at 100%","Video average play time","Ad set delivery","Date created","Date last edited",Objective,"Campaign ID","Account ID","Account name","Ad ID","Ad set ID",url_tags,"Instant Experience clicks to open","Instant Experience clicks to start","Instant Experience outbound clicks","Purchases rate per link clicks","Results rate per link clicks","Purchases rate per landing page views","Landing page views rate per link clicks","Average purchases conversion value [Incremental attribution all conversions]","% plays @25%","Drop off @75-100%","Drop off 25-50%","Drop off 50-75%","Drop off 75-100%","IC > Pur","Hold Rate",FbyR,AOV,"Add to Cart Rate",100rbycpa,"ATC > IC","Checkout Rate","Checkout Rate copy","Clicks to Purchases",Conversion,"Cost per ATC","Cost per checkout","LPV > ATC","OBC > LPV",PbyR,RbyCPA,"Thumb Stop Ratio","Thumbnail retention","Purchase/Checkout %","Cost per ad recall lift (USD)","Estimated ad recall lift rate","Estimated ad recall lift (people)","Campaign name","In-app ad clicks","In-app ad impressions",Leads,"Cost per in-app ad click (USD)","In-app ad impressions value","Leads conversion value","Cost per 1,000 in-app ad impressions (USD)","Cost per lead (USD)","Results (initial)","Results (initial) indicator"
2026-06-03,2026-06-03,"7-sales-goodbye menopausal weight gain",active,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:26-0500,-,-,-,"Ad Set1 - Sales PDP - Static1 - 24th June",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-06-24,2026-07-16,Sales,120250243698240506,804570870670763,"VAHDAM USA - Tea Ad Account",120250244389840506,120250243698250506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"Target - In-house - Sales PageDeck Campaign",,,,,,,,,,
2026-06-03,2026-06-03,"6-sales-women over 50 after 4 weeks",active,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:26-0500,-,-,-,"Ad Set1 - Sales PDP - Static1 - 24th June",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-06-24,2026-07-16,Sales,120250243698240506,804570870670763,"VAHDAM USA - Tea Ad Account",120250244389830506,120250243698250506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"Target - In-house - Sales PageDeck Campaign",,,,,,,,,,
2026-06-03,2026-06-03,"5-sales-better than mushroom coffee grid",inactive,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:26-0500,-,-,-,"Ad Set1 - Sales PDP - Static1 - 24th June",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-06-24,2026-07-16,Sales,120250243698240506,804570870670763,"VAHDAM USA - Tea Ad Account",120250244389820506,120250243698250506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"Target - In-house - Sales PageDeck Campaign",,,,,,,,,,
2026-06-03,2026-06-03,"3-sales-menopause not fat gain",active,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:26-0500,-,-,-,"Ad Set1 - Sales PDP - Static1 - 24th June",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-06-24,2026-07-16,Sales,120250243698240506,804570870670763,"VAHDAM USA - Tea Ad Account",120250244389810506,120250243698250506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"Target - In-house - Sales PageDeck Campaign",,,,,,,,,,
2026-06-03,2026-06-03,"2-sales-23may-coffee makes me calm",inactive,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:26-0500,-,-,-,"Ad Set1 - Sales PDP - Static1 - 24th June",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-06-24,2026-07-16,Sales,120250243698240506,804570870670763,"VAHDAM USA - Tea Ad Account",120250244389800506,120250243698250506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"Target - In-house - Sales PageDeck Campaign",,,,,,,,,,
2026-06-03,2026-06-03,"1-sales- glp1 no thanks2",active,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:26-0500,-,-,-,"Ad Set1 - Sales PDP - Static1 - 24th June",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-06-24,2026-07-16,Sales,120250243698240506,804570870670763,"VAHDAM USA - Tea Ad Account",120250243698230506,120250243698250506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"Target - In-house - Sales PageDeck Campaign",,,,,,,,,,
2026-06-03,2026-06-03,"2-sales-23may-coffee makes me calm",not_delivering,"7-day click or 1-day view",,,,"Using campaign budget",0,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-06-24T03:49:41-0500,-,-,-,"Target Sales - 23 June - Statics - All coffee pincodes",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2026-06-23,2026-06-24,Sales,120250160772920506,804570870670763,"VAHDAM USA - Tea Ad Account",120250163186900506,120250160772940506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"Target Sales Campaign - Statics Ads - 23 Jun",,,,,,,,,,
2026-06-03,2026-06-03,"1-sales- glp1 no thanks",not_delivering,"7-day click or 1-day view",,,,"Using campaign budget",0,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-06-24T03:49:41-0500,-,-,-,"Target Sales - 23 June - Statics - All coffee pincodes",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2026-06-23,2026-06-24,Sales,120250160772920506,804570870670763,"VAHDAM USA - Tea Ad Account",120250160772910506,120250160772940506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"Target Sales Campaign - Statics Ads - 23 Jun",,,,,,,,,,
2026-06-03,2026-06-03,"2_20May_Goodbye Puffiness Hello Jawline + Calmer You",not_delivering,"7-day click or 1-day view",,,,"Using campaign budget",0,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-06-20T16:37:40-0500,-,-,-,Traffic_Statics_20May_All_Store_Pincodes,,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2026-06-20,2026-06-23,Traffic,120249357573230506,804570870670763,"VAHDAM USA - Tea Ad Account",120249942150200506,120249934259810506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,Traffic_Target_Statics_US_Coffee,,,,,,,,,,
2026-06-03,2026-06-03,"1_20May_Goodbye Puffiness Hello Jawline""only",not_delivering,"7-day click or 1-day view",,,,"Using campaign budget",0,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-06-20T16:37:40-0500,-,-,-,Traffic_Statics_20May_All_Store_Pincodes,,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2026-06-20,2026-06-23,Traffic,120249357573230506,804570870670763,"VAHDAM USA - Tea Ad Account",120249941784240506,120249934259810506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,Traffic_Target_Statics_US_Coffee,,,,,,,,,,
2026-06-03,2026-06-03,"7_20May_Rachel Feels Less Puffy & Bloated",not_delivering,"7-day click or 1-day view",,,,"Using campaign budget",0,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-06-20T16:37:40-0500,-,-,-,Traffic_Statics_20May_All_Store_Pincodes,,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2026-06-20,2026-06-23,Traffic,120249357573230506,804570870670763,"VAHDAM USA - Tea Ad Account",120249941419880506,120249934259810506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,Traffic_Target_Statics_US_Coffee,,,,,,,,,,
2026-06-03,2026-06-03,"6_20May_Wait, did my face get slimmer?",not_delivering,"7-day click or 1-day view",,,,"Using campaign budget",0,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-06-20T16:37:40-0500,-,-,-,Traffic_Statics_20May_All_Store_Pincodes,,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2026-06-20,2026-06-23,Traffic,120249357573230506,804570870670763,"VAHDAM USA - Tea Ad Account",120249941082540506,120249934259810506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,Traffic_Target_Statics_US_Coffee,,,,,,,,,,
2026-06-03,2026-06-03,"5_20May_Women are throwing out their regular coffee - sculpted look",not_delivering,"7-day click or 1-day view",,,,"Using campaign budget",0,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-06-20T16:37:40-0500,-,-,-,Traffic_Statics_20May_All_Store_Pincodes,,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2026-06-20,2026-06-23,Traffic,120249357573230506,804570870670763,"VAHDAM USA - Tea Ad Account",120249940305250506,120249934259810506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,Traffic_Target_Statics_US_Coffee,,,,,,,,,,
2026-06-03,2026-06-03,"28% Cortisol3",not_delivering,"7-day click or 1-day view",,,,"Using campaign budget",0,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-06-19T21:52:22-0500,-,-,-,Traffic_Statics_12May_Broad_USA,,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2026-06-20,2026-06-20,Traffic,120249357573230506,804570870670763,"VAHDAM USA - Tea Ad Account",120249940058910506,120249357573240506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,Traffic_Target_Statics_US_Coffee,,,,,,,,,,
2026-06-03,2026-06-03,"4_20May_Coffee that supports debloating",not_delivering,"7-day click or 1-day view",,,,"Using campaign budget",0,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-06-20T16:37:40-0500,-,-,-,Traffic_Statics_20May_All_Store_Pincodes,,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2026-06-20,2026-06-23,Traffic,120249357573230506,804570870670763,"VAHDAM USA - Tea Ad Account",120249939737980506,120249934259810506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,Traffic_Target_Statics_US_Coffee,,,,,,,,,,
2026-06-03,2026-06-03,"3_20May_From Morning Puffiness to Morning Confidence-Adv+ creative enhance",not_delivering,"7-day click or 1-day view",,,,"Using campaign budget",0,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-06-20T16:37:40-0500,-,-,-,Traffic_Statics_20May_All_Store_Pincodes,,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2026-06-20,2026-06-23,Traffic,120249357573230506,804570870670763,"VAHDAM USA - Tea Ad Account",120249938121850506,120249934259810506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,Traffic_Target_Statics_US_Coffee,,,,,,,,,,
2026-06-03,2026-06-03,JB-UGC-4-irish,not_delivering,"7-day click or 1-day view",,,,"Using campaign budget",0,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-06-19T21:39:22-0500,-,-,-,"Traffic - UGCset1 - max link clicks -40+ US",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2026-06-16,2026-06-19,Traffic,120249247836080506,804570870670763,"VAHDAM USA - Tea Ad Account",120249635310900506,120249247836100506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"UGC Target JoinBrands - Traffic Campaign",,,,,,,,,,
2026-06-03,2026-06-03,JB-UGC-3-luciana,not_delivering,"7-day click or 1-day view",,,,"Using campaign budget",0,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-06-19T21:39:22-0500,-,-,-,"Traffic - UGCset1 - max link clicks -40+ US",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2026-06-16,2026-06-19,Traffic,120249247836080506,804570870670763,"VAHDAM USA - Tea Ad Account",120249635025660506,120249247836100506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"UGC Target JoinBrands - Traffic Campaign",,,,,,,,,,
2026-06-03,2026-06-03,"28% Cortisol2",inactive,"7-day click or 1-day view",,,,"Using campaign budget",0,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-06-19T21:52:22-0500,-,-,-,Traffic_Statics_12May_Broad_USA,,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2026-06-12,2026-06-20,Traffic,120249357573230506,804570870670763,"VAHDAM USA - Tea Ad Account",120249357573310506,120249357573240506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,Traffic_Target_Statics_US_Coffee,,,,,,,,,,
2026-06-03,2026-06-03,"44% Less Stressed",inactive,"7-day click or 1-day view",,,,"Using campaign budget",0,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-06-19T21:52:22-0500,-,-,-,Traffic_Statics_12May_Broad_USA,,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2026-06-12,2026-06-20,Traffic,120249357573230506,804570870670763,"VAHDAM USA - Tea Ad Account",120249357573300506,120249357573240506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,Traffic_Target_Statics_US_Coffee,,,,,,,,,,
2026-06-03,2026-06-03,"New Traffic ad – 4",inactive,"7-day click or 1-day view",,,,"Using campaign budget",0,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-06-19T21:52:22-0500,-,-,-,Traffic_Statics_12May_Broad_USA,,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2026-06-12,2026-06-12,Traffic,120249357573230506,804570870670763,"VAHDAM USA - Tea Ad Account",120249357573290506,120249357573240506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,Traffic_Target_Statics_US_Coffee,,,,,,,,,,
2026-06-03,2026-06-03,"No more caffeine crash",inactive,"7-day click or 1-day view",,,,"Using campaign budget",0,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-06-19T21:52:22-0500,-,-,-,Traffic_Statics_12May_Broad_USA,,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2026-06-12,2026-06-12,Traffic,120249357573230506,804570870670763,"VAHDAM USA - Tea Ad Account",120249357573280506,120249357573240506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,Traffic_Target_Statics_US_Coffee,,,,,,,,,,
2026-06-03,2026-06-03,"Your caffeine crash fixed2",inactive,"7-day click or 1-day view",,,,"Using campaign budget",0,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-06-19T21:52:22-0500,-,-,-,Traffic_Statics_12May_Broad_USA,,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2026-06-12,2026-06-21,Traffic,120249357573230506,804570870670763,"VAHDAM USA - Tea Ad Account",120249357573270506,120249357573240506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,Traffic_Target_Statics_US_Coffee,,,,,,,,,,
2026-06-03,2026-06-03,"Coffee gut loves",inactive,"7-day click or 1-day view",,,,"Using campaign budget",0,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-06-19T21:52:22-0500,-,-,-,Traffic_Statics_12May_Broad_USA,,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2026-06-12,2026-06-21,Traffic,120249357573230506,804570870670763,"VAHDAM USA - Tea Ad Account",120249357573260506,120249357573240506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,Traffic_Target_Statics_US_Coffee,,,,,,,,,,
2026-06-03,2026-06-03,"Less bloating review",not_delivering,"7-day click or 1-day view",,,,"Using campaign budget",0,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-06-19T21:52:22-0500,-,-,-,Traffic_Statics_12May_Broad_USA,,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2026-06-12,2026-06-12,Traffic,120249357573230506,804570870670763,"VAHDAM USA - Tea Ad Account",120249357573250506,120249357573240506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,Traffic_Target_Statics_US_Coffee,,,,,,,,,,
2026-06-03,2026-06-03,JB-UGC-2-beth,not_delivering,"7-day click or 1-day view",,,,"Using campaign budget",0,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-06-19T21:39:22-0500,-,-,-,"Traffic - UGCset1 - max link clicks -40+ US",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2026-06-11,2026-06-19,Traffic,120249247836080506,804570870670763,"VAHDAM USA - Tea Ad Account",120249251206830506,120249247836100506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"UGC Target JoinBrands - Traffic Campaign",,,,,,,,,,
2026-06-03,2026-06-03,JB-UGC-1-Ingas,not_delivering,"7-day click or 1-day view",,,,"Using campaign budget",0,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-06-19T21:39:22-0500,-,-,-,"Traffic - UGCset1 - max link clicks -40+ US",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2026-06-11,2026-06-19,Traffic,120249247836080506,804570870670763,"VAHDAM USA - Tea Ad Account",120249247836090506,120249247836100506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"UGC Target JoinBrands - Traffic Campaign",,,,,,,,,,
2026-06-03,2026-06-03,"Jaclyn - Lifestyle Testimonial",inactive,"7-day click or 1-day view",0,reach,,100,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:46-0500,-,-,-,"Social Media Content - May",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2026-06-04,2026-07-16,Awareness,120248095078360506,804570870670763,"VAHDAM USA - Tea Ad Account",120248765645010506,120248095078370506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"Social Media - Target Awareness",,,,,,,,,,
2026-06-03,2026-06-03,"Hautemom - Mental Peace",not_delivering,"7-day click or 1-day view",0,reach,,100,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:46-0500,-,-,-,"Social Media Content - May",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2026-06-04,2026-07-16,Awareness,120248095078360506,804570870670763,"VAHDAM USA - Tea Ad Account",120248765453730506,120248095078370506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"Social Media - Target Awareness",,,,,,,,,,
2026-06-03,2026-06-03,"Sweatfitness - NN at 50",inactive,"7-day click or 1-day view",0,reach,,100,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:46-0500,-,-,-,"Social Media Content - May",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2026-06-04,2026-07-16,Awareness,120248095078360506,804570870670763,"VAHDAM USA - Tea Ad Account",120248764982650506,120248095078370506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"Social Media - Target Awareness",,,,,,,,,,
2026-06-03,2026-06-03,"Katkamalani - Beach Content",inactive,"7-day click or 1-day view",0,reach,,100,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:46-0500,-,-,-,"Social Media Content - May",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2026-06-04,2026-07-16,Awareness,120248095078360506,804570870670763,"VAHDAM USA - Tea Ad Account",120248758144820506,120248095078370506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"Social Media - Target Awareness",,,,,,,,,,
2026-06-03,2026-06-03,"No more caffeine crash",inactive,"7-day click or 1-day view",,,,"Using campaign budget",0,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:48-0500,-,-,-,"New Traffic ad set",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2026-05-29,2026-07-16,Traffic,120248070847200506,804570870670763,"VAHDAM USA - Tea Ad Account",120248355260780506,120248070847180506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"TARGET_AC_CLICK_CAMP_02 (Traffic - Link Clicks)",,,,,,,,,,
2026-06-03,2026-06-03,"28% cortisol",inactive,"7-day click or 1-day view",614,actions:link_click,0.24995114,"Using campaign budget",0,153.47,23863,20987,1.137037,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:48-0500,-,-,-,"New Traffic ad set",,2.57302099,,,,23946,20987,,47,,3.265319,6.1388,25,,111,813,0.21081,0.18877,0.249951,3.406948,2.573021,614,,,728,3.468814,2.744556,576,404,0.379876,3,,,,153.47,1,0,,,,,,,,,,,,,,,,,,,0.196958,26,24,41,30,24,4,not_delivering,2026-05-29,2026-07-16,Traffic,120248070847200506,804570870670763,"VAHDAM USA - Tea Ad Account",120248355260770506,120248070847180506,,0,0,,0,100,0,65.798046,,0.00171814,8.381E-5,-0.00046096,-0.00016762,-8.381E-5,,0.00104765,0.54178168,,0,,,0,0,0,0,,,0,0.65905383,0,,0.00196958,0,,0,0,0,"TARGET_AC_CLICK_CAMP_02 (Traffic - Link Clicks)",,,,,,,,,,
2026-06-03,2026-06-03,"Your caffeine crash fixed",inactive,"7-day click or 1-day view",160,actions:link_click,0.196,"Using campaign budget",0,31.36,7941,6636,1.196655,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:48-0500,-,-,-,"New Traffic ad set",,2.01485959,,,,8053,6628,,59,,0.531525,0.712727,44,,136,193,0.184471,0.162487,0.196,2.430424,2.01486,160,,,170,2.561784,2.124774,141,92,0.34087,0,,,,31.36,1,0,,,,,,,,,,,,,,,,,,,0.742979,53,45,107,63,44,5,not_delivering,2026-05-29,2026-07-16,Traffic,120248070847200506,804570870670763,"VAHDAM USA - Tea Ad Account",120248355260760506,120248070847180506,,0,0,,0,100,0,57.5,,0.01347437,0.00113336,-0.00554086,-0.00125929,-0.00113336,,0.00554086,1.80327699,,0,,,0,0,0,0,,,0,0.575,0,,0.00742979,0,,0,0,0,"TARGET_AC_CLICK_CAMP_02 (Traffic - Link Clicks)",,,,,,,,,,
